"","Mun","Num_Mun","R-U","Grado","Gen","Situ","Edad","Etnia","Disc","Cocina","Pintura","Aseo","Ropa","Jardineria","ID","Rating"
"150","079","BARICHARA","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,150,93
"151","079","BARICHARA","RURAL","23","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,151,86
"152","092","BETULIA","URBANA","1","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,152,86
"153","092","BETULIA","URBANA","4","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,153,85
"154","092","BETULIA","URBANA","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,154,89
"155","092","BETULIA","URBANA","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,155,89
"156","092","BETULIA","URBANA","8","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,156,74
"157","092","BETULIA","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,157,78
"158","092","BETULIA","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,1,158,92
"159","092","BETULIA","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,159,80
"160","092","BETULIA","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,160,81
"161","092","BETULIA","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",17,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,0,0,1,0,161,73
"162","092","BETULIA","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,162,97
"163","092","BETULIA","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,163,83
"164","092","BETULIA","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",14,"ACHAGUA","NO TIENE DISCAPACIDAD",1,0,1,0,1,164,87
"165","092","BETULIA","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,165,81
"166","092","BETULIA","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,166,91
"167","092","BETULIA","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,167,75
"168","092","BETULIA","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,168,83
"169","092","BETULIA","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,169,97
"170","092","BETULIA","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,170,80
"171","092","BETULIA","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,171,90
"172","092","BETULIA","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,172,90
"173","092","BETULIA","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,173,77
"174","092","BETULIA","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,174,70
"175","092","BETULIA","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,175,97
"176","092","BETULIA","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,176,80
"177","092","BETULIA","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,177,76
"178","092","BETULIA","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",16,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,1,0,0,178,81
"179","092","BETULIA","RURAL","1","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,179,84
"180","092","BETULIA","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,180,86
"181","092","BETULIA","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,181,95
"182","092","BETULIA","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,182,78
"183","092","BETULIA","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","PSICOSOCIAL",1,0,0,0,1,183,94
"184","092","BETULIA","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,184,88
"185","092","BETULIA","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,185,97
"186","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","PSICOSOCIAL",0,1,1,0,1,186,75
"187","092","BETULIA","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,187,74
"188","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,188,83
"189","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,189,76
"190","092","BETULIA","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,190,96
"191","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,191,83
"192","092","BETULIA","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,192,93
"193","092","BETULIA","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,193,83
"194","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,194,76
"195","092","BETULIA","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,195,99
"196","092","BETULIA","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,196,94
"197","092","BETULIA","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,197,92
"198","092","BETULIA","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,198,78
"199","092","BETULIA","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,199,89
"200","092","BETULIA","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,200,81
"201","092","BETULIA","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,201,97
"202","092","BETULIA","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,202,98
"203","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,203,75
"204","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,204,81
"205","092","BETULIA","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,205,88
"206","092","BETULIA","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,206,77
"207","092","BETULIA","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,207,95
"208","092","BETULIA","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,208,97
"209","092","BETULIA","RURAL","26","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,209,93
"210","092","BETULIA","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,210,74
"211","092","BETULIA","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,211,93
"212","092","BETULIA","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,212,77
"213","092","BETULIA","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,213,95
"214","092","BETULIA","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,214,86
"215","092","BETULIA","RURAL","23","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,215,73
"216","092","BETULIA","RURAL","24","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,216,96
"217","101","BOLÍVAR","URBANA","1","M","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,217,76
"218","101","BOLÍVAR","URBANA","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,218,86
"219","101","BOLÍVAR","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,219,95
"220","101","BOLÍVAR","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,220,98
"221","101","BOLÍVAR","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,221,72
"222","101","BOLÍVAR","RURAL","8","F","VICTIMAS DE MINAS",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,222,86
"223","101","BOLÍVAR","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,223,74
"224","101","BOLÍVAR","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,224,78
"225","101","BOLÍVAR","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,225,86
"226","101","BOLÍVAR","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,226,79
"227","101","BOLÍVAR","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,227,84
"228","101","BOLÍVAR","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,228,75
"229","101","BOLÍVAR","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,229,75
"230","101","BOLÍVAR","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,230,70
"231","101","BOLÍVAR","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,231,88
"232","101","BOLÍVAR","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,232,74
"233","101","BOLÍVAR","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,233,85
"234","101","BOLÍVAR","RURAL","9","M","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,234,72
"235","101","BOLÍVAR","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,235,79
"236","101","BOLÍVAR","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,236,84
"237","101","BOLÍVAR","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,237,96
"238","101","BOLÍVAR","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,238,90
"239","101","BOLÍVAR","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,239,73
"240","101","BOLÍVAR","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,240,99
"241","101","BOLÍVAR","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,241,87
"242","101","BOLÍVAR","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,242,93
"243","101","BOLÍVAR","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","DEFICIENCIA COGNITIVA",1,0,0,0,0,243,89
"244","101","BOLÍVAR","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,244,75
"245","101","BOLÍVAR","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,245,85
"246","101","BOLÍVAR","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,1,246,91
"247","101","BOLÍVAR","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,247,89
"248","101","BOLÍVAR","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,248,82
"249","101","BOLÍVAR","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,249,78
"250","101","BOLÍVAR","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,250,76
"251","101","BOLÍVAR","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,251,90
"252","101","BOLÍVAR","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,252,99
"253","101","BOLÍVAR","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,253,100
"254","101","BOLÍVAR","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,254,90
"255","101","BOLÍVAR","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,255,91
"256","101","BOLÍVAR","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,256,88
"257","101","BOLÍVAR","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,257,97
"258","101","BOLÍVAR","RURAL","9","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,1,258,72
"259","101","BOLÍVAR","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,259,79
"260","101","BOLÍVAR","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,260,73
"261","101","BOLÍVAR","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,261,78
"262","101","BOLÍVAR","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,262,84
"263","101","BOLÍVAR","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,263,97
"264","101","BOLÍVAR","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,264,91
"265","101","BOLÍVAR","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,265,74
"266","101","BOLÍVAR","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",11,"EBERA CHAMI","NO TIENE DISCAPACIDAD",0,1,0,1,0,266,99
"267","101","BOLÍVAR","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,267,80
"268","101","BOLÍVAR","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,268,92
"269","101","BOLÍVAR","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,269,100
"270","101","BOLÍVAR","RURAL","3","M","HIJOS DE ADULTOS DESMOVILIZADO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,270,98
"271","101","BOLÍVAR","RURAL","3","M","HIJOS DE ADULTOS DESMOVILIZADO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,271,97
"272","101","BOLÍVAR","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,272,79
"273","101","BOLÍVAR","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,273,80
"274","101","BOLÍVAR","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,274,86
"275","101","BOLÍVAR","RURAL","23","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,275,71
"276","101","BOLÍVAR","RURAL","25","F","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,276,94
"277","121","CABRERA","URBANA","8","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,277,88
"278","132","CALIFORNIA","RURAL","25","F","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,278,77
"279","147","CAPITANEJO","URBANA","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,279,77
"280","147","CAPITANEJO","URBANA","9","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,280,93
"281","147","CAPITANEJO","URBANA","9","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,281,83
"282","147","CAPITANEJO","URBANA","9","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,282,89
"283","147","CAPITANEJO","URBANA","9","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,283,90
"284","147","CAPITANEJO","URBANA","8","M","HIJOS DE ADULTOS DESMOVILIZADO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,284,96
"285","147","CAPITANEJO","URBANA","24","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,285,75
"286","147","CAPITANEJO","URBANA","24","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,286,75
"287","147","CAPITANEJO","URBANA","26","M","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,287,80
"288","147","CAPITANEJO","URBANA","10","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,288,98
"289","152","CARCASÍ","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,289,93
"290","152","CARCASÍ","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,290,78
"291","152","CARCASÍ","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,291,81
"292","152","CARCASÍ","RURAL","8","M","VICTIMAS DE MINAS",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,292,88
"293","152","CARCASÍ","RURAL","23","F","VICTIMAS DE MINAS",43,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,293,99
"294","160","CEPITÁ","URBANA","6","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,294,93
"295","160","CEPITÁ","URBANA","9","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,295,99
"296","160","CEPITÁ","URBANA","3","F","HIJOS DE ADULTOS DESMOVILIZADO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,296,91
"297","160","CEPITÁ","RURAL","23","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,297,95
"298","160","CEPITÁ","RURAL","23","F","EN SITUACION DE DESPLAZAMIENTO",41,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,298,85
